id,name,num_bedrooms,bedroom_type,num_of_beds,num_of_bathrooms,bathroom_type,host_name,borough,neighborhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
37582488,Rental unit in New York,2,bedrooms,3,2,baths,Elevate Properties,Manhattan,Hell's Kitchen,40.7612476,-73.9918935,Entire home/apt,263,2,183,2024-01-03,3.43,7,0,43,Exempt
24181763,Home in Brooklyn,1,bedroom,1,1,private,Leesha,Brooklyn,Cypress Hills,40.68326,-73.87802,Private room,79,2,238,2024-01-03,3.43,1,278,49,OSE-STRREG-0000023
42645101,Condo in New York,2,bedrooms,4,2,baths,Sara,Manhattan,Hell's Kitchen,40.76052,-73.99645,Entire home/apt,950,5,148,2024-01-03,3.16,1,209,35,Exempt
27019732,Townhouse in Brooklyn ,1,bedroom,2,1,private,Artemie,Brooklyn,Sunset Park,40.66309,-73.992958,Private room,117,1,94,2024-01-03,3.15,1,125,33,OSE-STRREG-0000664
27637065,Guest suite in Brooklyn,1,bedroom,1,1,bath,Travis,Brooklyn,Bedford-Stuyvesant,40.67992,-73.93789,Entire home/apt,171,5,202,2024-01-03,3.1,4,176,45,OSE-STRREG-0000531
36237732,Boutique hotel in New York,1,bedroom,1,1,private,An Artful Hotel,Manhattan,Hell's Kitchen,40.75436,-73.99391,Private room,133,1,135,2024-01-03,3.09,18,363,79,Exempt
952548505393537964,Rental unit in Brooklyn,1,bedroom,1,1,bath,Jill,Brooklyn,Williamsburg,40.706105723494716,-73.95341175,Private room,90,2,11,2024-01-03,3.03,1,71,11,OSE-STRREG-0000430
686928694422757487,Rental unit in New York,2,bedrooms,3,1,bath,Aeieyuwa,Manhattan,Harlem,40.801018613098066,-73.95523523,Entire home/apt,170,4,51,2024-01-03,3.01,1,252,37,Exempt
957484574310360183,Townhouse in Brooklyn,2,bedrooms,1,1,bath,Peter,Brooklyn,Bedford-Stuyvesant,40.68392,-73.91642,Entire home/apt,201,3,3,2024-01-03,3,1,176,3,OSE-STRREG-0000878
1015141909908447145,Hotel in New York,1,bedroom,1,2,baths,Ben,Manhattan,Civic Center,40.71715896078021,-74.00166358,Private room,800,3,4,2024-01-03,2.93,1,44,4,Exempt
782837059423533942,Home in Queens,1,bedroom,2,1,private,Haijiao,Queens,Whitestone,40.7770229,-73.8245608,Private room,96,1,37,2024-01-03,2.92,1,177,36,OSE-STRREG-0000375
15936167,Condo in Brooklyn,1,bedroom,1,1,shared,Kerry,Brooklyn,Williamsburg,40.70848,-73.94405,Private room,121,2,248,2024-01-03,2.87,1,77,46,OSE-STRREG-0000005
5846745,Townhouse in Brooklyn,1,bedroom,1,1,private,Ame,Brooklyn,Park Slope,40.67838407231255,-73.97578296,Private room,135,2,294,2024-01-03,2.78,2,0,52,OSE-STRREG-0000866
766590908640895287,Townhouse in Bronx,1,bedroom,2,1.5,shared,Julio,Bronx,Melrose,40.82089,-73.91488,Private room,119,2,33,2024-01-03,2.77,4,180,33,OSE-STRREG-0000451
952906591020688239,Rental unit in Brooklyn,1,bedroom,1,1,bath,Zahira,Brooklyn,Bushwick,40.681502069554696,-73.90296744,Private room,115,1,13,2024-01-03,2.65,2,268,13,OSE-STRREG-3425973
4760085,Townhouse in Brooklyn,1,bedroom,1,1,private,Ame,Brooklyn,Park Slope,40.67868729420106,-73.97509255,Private room,124,2,273,2024-01-03,2.63,2,71,53,OSE-STRREG-0000866
29628,Condo in Brooklyn,1,bedroom,1,1,shared,Christopher,Brooklyn,Clinton Hill,40.68292,-73.96381,Private room,103,3,393,2024-01-03,2.38,1,97,50,OSE-STRREG-0000041
7871818,Home in Brooklyn,1, Studio ,2,1,private,Thomas,Brooklyn,Bushwick,40.69647,-73.91857,Private room,125,3,228,2024-01-03,2.25,1,321,27,OSE-STRREG-0000686
1021879545748729721,Rental unit in New York,1,bedroom,1,1,bath,Abel,Manhattan,Hell's Kitchen,40.76276,-73.99115,Private room,95,4,2,2024-01-03,2,1,103,2,Exempt
1023860576551144172,Rental unit in New York,2,bedrooms,2,2,baths,Retta,Manhattan,Kips Bay,40.73980843779308,-73.98423576,Entire home/apt,536,5,2,2024-01-03,2,1,15,2,Exempt
1031984964918621051,Hotel in New York,2,bedrooms,4,2,baths,RoomPicks,Manhattan,Theater District,40.76321,-73.98258,Private room,200,1,2,2024-01-03,2,185,364,2,Exempt
608832957622750076,Condo in Brooklyn,2,bedrooms,2,2,baths,Harris,Brooklyn,Clinton Hill,40.6825141,-73.9599991,Entire home/apt,404,3,19,2024-01-03,1.92,2,85,19,OSE-STRREG-0000172
613266153587015491,Guest suite in Brooklyn,1,bedroom,1,1,private,Adam,Brooklyn,Greenpoint,40.73104379975901,-73.9566888,Private room,189,30,21,2024-01-03,1.86,1,0,21,
47047419,Guest suite in New York,8,bedrooms,9,7,baths,Karen,Manhattan,Upper East Side,40.77713,-73.95536,Entire home/apt,2064,3,64,2024-01-03,1.81,1,323,21,OSE-STRREG-0000018
14661553,Home in Brooklyn,1,bedroom,1,1,shared,Mei,Brooklyn,Carroll Gardens,40.67978568784863,-73.99926761,Private room,150,3,155,2024-01-03,1.76,2,269,22,OSE-STRREG-0000454
4467771,Rental unit in New York,2,bedrooms,2,1,bath,Sabina,Manhattan,Chelsea,40.74963,-73.99793,Entire home/apt,365,7,182,2024-01-03,1.64,1,0,25,Exempt
676802005388260537,Serviced apartment in Brooklyn,2,bedrooms,4,1,bath,Derwin,Brooklyn,Brownsville,40.670520705205234,-73.91545523,Entire home/apt,199,3,15,2024-01-03,1.57,1,336,15,OSE-STRREG-0000103
917297550127335549,Home in Queens ,3,bedrooms,4,2,baths,Michael,Queens,Laurelton,40.68124810391811,-73.75017306,Private room,276,2,6,2024-01-03,1.43,3,176,6,OSE-STRREG-0000372
44416142,Rental unit in Brooklyn,1,bedroom,2,1,bath,John,Brooklyn,Boerum Hill,40.69008,-73.99213,Entire home/apt,146,30,59,2024-01-03,1.42,2,87,19,
16954330,Boutique hotel in New York,1,bedroom,1,2,baths,René,Manhattan,Harlem,40.80799,-73.95006,Private room,153,1,116,2024-01-03,1.38,4,183,7,Exempt
689890425467758374,Rental unit in New York,1,bedroom,1,1,shared,Vigil,Manhattan,Harlem,40.80767,-73.94976,Private room,72,5,22,2024-01-03,1.37,3,279,14,OSE-STRREG-0000549
50699494,Home in Queens,3,bedrooms,3,1.5,baths,Louise,Queens,Jamaica,40.66734,-73.77499,Private room,180,5,36,2024-01-03,1.27,1,361,13,OSE-STRREG-0000241
696524904131996923,Rental unit in New York,1,bedroom,2,1,bath,Yvelisse,Manhattan,Washington Heights,40.85591,-73.938,Entire home/apt,106,30,20,2024-01-03,1.23,3,273,5,
44282642,Guest suite in The Bronx,1,bedroom,2,1,private,Roxanne,Bronx,Baychester,40.86919,-73.84074,Private room,109,7,44,2024-01-03,1.08,1,260,6,OSE-STRREG-0000237
41373193,Serviced apartment in New York ,2,bedrooms,2,2,baths,Aka,Manhattan,Midtown,40.76436,-73.97562,Entire home/apt,1195,7,1,2024-01-03,1,16,362,1,Exempt
45581475,Rental unit in New York ,1,bedroom,1,1,bath,Furnished Quarters,Manhattan,Upper East Side,40.763799988253915,-73.96082631,Entire home/apt,238,30,1,2024-01-03,1,164,313,1,
1034235578841143848,Rental unit in Brooklyn,2,bedrooms,3,2,baths,Uljan,Brooklyn,Gowanus,40.6707477,-73.9919214,Entire home/apt,242,30,1,2024-01-03,1,1,146,1,
848434404988665136,Rental unit in New York ,1, Studio ,2,1,bath,Wapt,Manhattan,Midtown,40.75102204907993,-73.98141995,Entire home/apt,119,30,1,2024-01-03,1,30,364,1,
727512,Rental unit in Brooklyn,1,bedroom,2,1,bath,The Box House Hotel,Brooklyn,Greenpoint,40.73756,-73.9535,Entire home/apt,199,1,124,2024-01-03,0.96,30,0,13,Exempt
581411547269622388,Rental unit in New York,1,bedroom,1,1,shared,Cousin Connie,Manhattan,Harlem,40.80829,-73.95242,Private room,138,30,17,2024-01-03,0.87,1,359,13,
18586873,Rental unit in New York,1,bedroom,1,1,bath,Sara,Manhattan,Hell's Kitchen,40.75823,-73.99056,Entire home/apt,94,30,67,2024-01-03,0.83,1,308,4,
39313969,Serviced apartment in Queens,2,bedrooms,2,1,bath,Joseph,Queens,St. Albans,40.69983,-73.75368,Entire home/apt,205,3,39,2024-01-03,0.8,3,224,9,OSE-STRREG-0000027
6348972,Rental unit in New York,1,bedroom,1,1,bath,Vigil,Manhattan,Harlem,40.806291106415856,-73.94843617,Private room,69,5,82,2024-01-03,0.78,3,239,23,OSE-STRREG-0000549
783995604151732967,Rental unit in Brooklyn,1,bedroom,1,1,shared,Anna,Brooklyn,Williamsburg,40.7157,-73.96039,Private room,150,14,9,2024-01-03,0.73,1,12,8,OSE-STRREG-0000753
931043537485163386,Rental unit in Queens,1,bedroom,1,1.5,baths,Konstantinos,Queens,East Elmhurst,40.7650914,-73.8896619,Entire home/apt,189,30,3,2024-01-03,0.66,1,179,3,
669545181672648148,Rental unit in Brooklyn,3,bedrooms,5,2,baths,Amir,Brooklyn,Clinton Hill,40.69396,-73.96976,Entire home/apt,155,30,8,2024-01-03,0.52,1,180,5,
763256920991512311,Home in Queens,2,bedrooms,4,1,bath,Jenny,Queens,Ditmars Steinway,40.77064399830145,-73.90516548,Entire home/apt,128,30,5,2024-01-03,0.46,2,91,5,
26953727,Rental unit in New York,1, Studio ,1,1,bath,Aka Times Square,Manhattan,Theater District,40.7557,-73.98375,Entire home/apt,264,7,24,2024-01-03,0.38,8,364,5,Exempt
50133133,Rental unit in New York,1,bedroom,1,1,bath,Benjasmin,Manhattan,East Village,40.72858,-73.9809,Entire home/apt,75,30,11,2024-01-03,0.36,4,331,6,
36239952,Boutique hotel in New York,1,bedroom,2,1,private,An Artful Hotel,Manhattan,Hell's Kitchen,40.75436,-73.99391,Private room,114,1,16,2024-01-03,0.33,18,39,8,Exempt
5276602,Rental unit in Brooklyn,1,bedroom,1,1,shared,Lisa,Brooklyn,Fort Greene,40.68485,-73.96854,Private room,96,7,32,2024-01-03,0.3,2,26,6,OSE-STRREG-0000048
14357698,Rental unit in New York,2,bedrooms,2,2,baths,George Steven,Manhattan,Upper West Side,40.78352,-73.97613,Entire home/apt,219,30,24,2024-01-03,0.27,8,55,5,
45773573,Condo in New York,1,bedroom,2,1,bath,Nuoya,Manhattan,Upper East Side,40.77347,-73.95165,Entire home/apt,140,30,5,2024-01-03,0.26,1,38,3,
50172690,Rental unit in Brooklyn,1,bedroom,1,1,shared,Jessica,Brooklyn,Cypress Hills,40.67973,-73.88205,Private room,39,30,5,2024-01-03,0.17,3,66,4,
51866988,Hotel in New York,1,bedroom,1,1,private,Millennium Broadway,Manhattan,Theater District,40.75613,-73.98573,Private room,161,1,1188,2024-01-02,42.53,6,0,450,Exempt
37122502,Boutique hotel in New York,1,bedroom,1,1,private,The Ridge,Manhattan,East Village,40.7238,-73.99038,Private room,144,1,1865,2024-01-02,37,4,317,303,Exempt
35154913,Boutique hotel in New York,1,bedroom,2,2,baths,The Manhattan Club,Manhattan,Midtown,40.76487,-73.98119,Private room,309,1,588,2024-01-02,10.59,10,0,211,Exempt
661147139425587430,Guest suite in Queens,1,bedroom,1,1,private,Tanya,Queens,Jamaica,40.6818969,-73.7998724,Private room,100,1,178,2024-01-02,9.73,1,267,124,OSE-STRREG-0000220
929584624748362659,Home in Staten Island,1,bedroom,1,1,bath,Duane,Staten Island,Randall Manor,40.64252084385128,-74.11273949,Private room,103,1,56,2024-01-02,9.33,1,251,56,OSE-STRREG-0000122
772279462487875919,Home in Queens,1,bedroom,1,1,private,Nicole,Queens,Queens Village,40.7049094,-73.7359643,Private room,75,1,111,2024-01-02,8.63,1,157,108,OSE-STRREG-0000544
750941542611047167,Home in Queens,1,bedroom,1,1,private,Ramneet,Queens,South Ozone Park,40.6720111,-73.811453,Private room,100,1,96,2024-01-02,6.76,4,319,87,OSE-STRREG-0000473
28834703,Home in Brooklyn,1,bedroom,1,1,bath,Jarret,Brooklyn,Bedford-Stuyvesant,40.68168507421499,-73.94341946,Entire home/apt,243,2,417,2024-01-02,6.51,1,0,92,OSE-STRREG-0000778
52618396,Townhouse in Brooklyn,1,bedroom,1,1,private,Josh,Brooklyn,Bedford-Stuyvesant,40.693612652112236,-73.93002833,Private room,119,2,169,2024-01-02,6.34,1,294,68,OSE-STRREG-0000021
677563045262048425,Condo in New York,3,bedrooms,5,2,baths,Kevin,Manhattan,Chelsea,40.75076,-73.99639,Entire home/apt,683,2,103,2024-01-02,6.16,1,338,69,Exempt
981238829775031305,Rental unit in New York,3,bedrooms,4,2,baths,Carolina,Manhattan,Chelsea,40.74631414698036,-73.9922239,Entire home/apt,651,2,22,2024-01-02,6.06,1,318,22,Exempt
991871058679077670,Rental unit in New York,1,bedroom,1,1,bath,Mila Sara,Manhattan,East Village,40.73238,-73.98915,Entire home/apt,106,1,14,2024-01-02,6,3,167,14,Exempt
781804244104102364,Guest suite in Queens,1,bedroom,1,1,bath,Frank,Queens,Richmond Hill,40.698335777528335,-73.83686197,Entire home/apt,94,2,72,2024-01-02,5.82,1,0,70,OSE-STRREG-0000033
52570569,Rental unit in New York,1,bedroom,1,1,bath,National Corporate Housing,Manhattan,Midtown,40.7473,-73.98923,Entire home/apt,102,30,144,2024-01-02,5.66,2,361,97,
639229743093320456,Rental unit in New York,1,bedroom,2,1,bath,Vladan,Manhattan,Theater District,40.76249822831953,-73.98464152,Entire home/apt,117,3,9,2024-01-02,5.4,1,31,9,Exempt
843462473705579445,Rental unit in New York,1,bedroom,2,1,bath,Harlem,Manhattan,Harlem,40.82014126889545,-73.94719437,Entire home/apt,171,1,54,2024-01-02,5.36,2,114,54,Exempt
886122778021873283,Home in Brooklyn,2,bedrooms,3,1,bath,Travis,Brooklyn,South Slope,40.6606056,-73.9843229,Entire home/apt,300,2,42,2024-01-02,5.34,1,121,42,OSE-STRREG-0000288
39199816,Townhouse in Brooklyn,2,bedrooms,2,2,baths,Augustin,Brooklyn,Crown Heights,40.6727581,-73.9553935,Private room,220,2,117,2024-01-02,5.25,2,197,56,OSE-STRREG-0000197
8055508,Townhouse in Brooklyn,1,bedroom,1,2,shared,Brady,Brooklyn,Bedford-Stuyvesant,40.68998,-73.9307,Private room,65,1,531,2024-01-02,5.23,8,44,78,Exempt
1003437049851150279,Rental unit in New York,1, Studio ,1,1,shared,Sabrina,Manhattan,Harlem,40.8279566,-73.9428553,Private room,83,1,13,2024-01-02,5.13,2,261,13,OSE-STRREG-0000119
929211353348584512,Rental unit in Brooklyn,3,bedrooms,6,2,baths,Avraham,Brooklyn,Crown Heights,40.6747411,-73.93140887,Entire home/apt,348,3,5,2024-01-02,5,5,120,5,Exempt
919391026829825331,Rental unit in Brooklyn,2,bedrooms,3,1,bath,India,Brooklyn,Bushwick,40.70639592773135,-73.91922728,Entire home/apt,191,1,5,2024-01-02,5,1,162,5,OSE-STRREG-0000929
50288808,Guest suite in Brooklyn,1,bedroom,1,1,private,Hally,Brooklyn,Williamsburg,40.71603,-73.93923,Private room,177,3,124,2024-01-02,4.94,1,223,57,OSE-STRREG-0000623
48682927,Guest suite in New York,1,bedroom,2,1,private,Ilan,Manhattan,Upper West Side,40.78129435335512,-73.97606297,Private room,257,2,115,2024-01-02,4.79,1,343,60,OSE-STRREG-0000427
43132765,Condo in Brooklyn,1,bedroom,1,1,shared,Vincent,Brooklyn,Bedford-Stuyvesant,40.68418,-73.91487,Private room,90,1,37,2024-01-02,4.72,2,316,37,OSE-STRREG-0000628
1004275203463075946,Home in Brooklyn,1,bedroom,2,1,bath,Shemi,Brooklyn,Flatlands,40.617976494373856,-73.92915906,Entire home/apt,130,1,12,2024-01-02,4.62,12,311,12,Exempt
1014579690057145481,Rental unit in Brooklyn,1,bedroom,3,1,bath,Bailey,Brooklyn,Bedford-Stuyvesant,40.68941,-73.93711,Entire home/apt,88,30,5,2024-01-02,4.55,1,249,5,Exempt
624564459912553577,Townhouse in Brooklyn,1,bedroom,2,1,private,Ashley,Brooklyn,Bedford-Stuyvesant,40.68136,-73.93333,Private room,100,2,90,2024-01-02,4.54,1,348,58,OSE-STRREG-0000309
53111020,Serviced apartment in Queens,1,bedroom,1,1,shared,Delicate Stays LLC,Queens,Elmhurst,40.74488,-73.88291,Private room,130,1,90,2024-01-02,4.44,2,336,59,Exempt
1015054177333441992,Rental unit in New York,2,bedrooms,3,1,bath,Nina,Manhattan,Theater District,40.762310018845916,-73.98536222,Entire home/apt,148,3,9,2024-01-02,4.43,1,93,9,Exempt
710185881341802225,Home in Queens,2,bedrooms,2,1,private,Jennifer,Queens,Astoria,40.759928,-73.923433,Private room,144,2,60,2024-01-02,4.33,1,112,52,OSE-STRREG-0000078
626767327976025919,Guest suite in Brooklyn,1,bedroom,1,1,private,Patricia,Brooklyn,Boerum Hill,40.6868,-73.9862,Private room,135,3,86,2024-01-02,4.31,1,20,54,Exempt
980619551933164508,Rental unit in New York,2,bedrooms,2,2,baths,Casa Del Sogno,Manhattan,Upper East Side,40.761294417903166,-73.95936289,Entire home/apt,280,2,7,2024-01-02,4.29,7,232,7,Exempt
987597039245358708,Rental unit in Brooklyn,1,bedroom,1,1,bath,Akiva,Brooklyn,Bushwick,40.70145116,-73.92770703,Entire home/apt,181,1,14,2024-01-02,4.2,2,0,14,Exempt
974531942780843035,Rental unit in New York,1,bedroom,2,1,shared,Minghao,Manhattan,Hell's Kitchen,40.76527955,-73.99008683,Private room,260,1,14,2024-01-02,4.2,2,263,14,OSE-STRREG-0000090
828379893246126050,Townhouse in Brooklyn,1,bedroom,4,2,baths,Travis,Brooklyn,Park Slope,40.66936,-73.98419,Private room,259,2,43,2024-01-02,4.2,1,159,43,OSE-STRREG-0000495
882522731362408989,Rental unit in Queens,1,bedroom,1,1,bath,Dane,Queens,Springfield Gardens,40.6876107,-73.7496014,Entire home/apt,95,3,32,2024-01-02,4.16,4,338,32,ose-strreg-0000315
42537367,Rental unit in New York,1, Studio ,2,1,bath,Musa,Manhattan,Gramercy,40.73571697087935,-73.98778577,Entire home/apt,74,2,192,2024-01-02,4.13,1,90,53,Exempt
796272831722011455,Guest suite in Brooklyn,1,bedroom,1,1,bath,Pedro,Brooklyn,East Flatbush,40.639367774506745,-73.9322166,Entire home/apt,105,2,44,2024-01-02,4.1,1,110,44,OSE-STRREG-0000504
761688696499077760,Townhouse in New York,1,bedroom,3,1,bath,Reginald,Manhattan,Harlem,40.82463,-73.94501,Entire home/apt,108,1,54,2024-01-02,4.06,2,314,51,Exempt
957270452215143039,Rental unit in Brooklyn,3,bedrooms,2,2,baths,Cubyson,Brooklyn,Bedford-Stuyvesant,40.68975,-73.93846,Private room,343,4,4,2024-01-02,4,1,90,4,OSE-STRREG-0000742
975282423991954507,Rental unit in Brooklyn,2,bedrooms,2,1.5,baths,Thomas,Brooklyn,Bedford-Stuyvesant,40.68508,-73.9209,Entire home/apt,159,2,4,2024-01-02,4,1,238,4,OSE-STRREG-0000967
989371827615525260,Rental unit in New York,2,bedrooms,2,1,bath,Noura,Manhattan,Murray Hill,40.74937,-73.97709,Entire home/apt,356,3,11,2024-01-02,3.88,1,321,11,Exempt
987082797213735421,Rental unit in New York,1,bedroom,1,1,bath,LuxuryStaysNYC,Manhattan,Hell's Kitchen,40.76121,-73.99914,Entire home/apt,342,2,7,2024-01-02,3.82,4,259,7,Exempt
38980221,Rental unit in Brooklyn,1,bedroom,2,1,private,Kristopher,Brooklyn,Bedford-Stuyvesant,40.683462659438504,-73.92192679,Private room,86,4,190,2024-01-02,3.81,1,128,63,OSE-STRREG-0000097
886265109629501124,Rental unit in Brooklyn,1,bedroom,1,1,private,Nick,Brooklyn,Bushwick,40.69807044881599,-73.9294182,Private room,145,1,30,2024-01-02,3.8,3,365,30,OSE-STRREG-0000705
1019585668829442554,Rental unit in New York,1,bedroom,3,1,shared,Charles,Manhattan,Harlem,40.81118407762784,-73.94573881,Private room,172,1,4,2024-01-02,3.75,10,270,4,Exempt
1024092512023200736,Rental unit in Queens,1,bedroom,1,1,bath,Christian,Queens,Rego Park,40.714788533989214,-73.85906734,Private room,58,1,4,2024-01-02,3.75,4,162,4,Exempt
908179761746967863,Rental unit in Brooklyn,2,bedrooms,3,1,private,Shelley,Brooklyn,Bedford-Stuyvesant,40.68130774779256,-73.91786058,Private room,237,3,19,2024-01-02,3.75,1,155,19,OSE-STRREG-0000629
899872776956071144,Rental unit in Queens,1,bedroom,1,1,shared,Chris,Queens,Ditmars Steinway,40.777487,-73.913742,Private room,175,3,25,2024-01-02,3.73,1,96,25,OSE-STRREG-0000826
965292515062423473,Rental unit in New York,1, Studio ,1,1,bath,Moonoura,Manhattan,Kips Bay,40.744207123409666,-73.9781427,Entire home/apt,190,3,14,2024-01-02,3.68,3,0,14,Exempt
980372119467572603,Rental unit in New York,3,bedrooms,3,2,baths,David,Manhattan,Kips Bay,40.74244554,-73.98052922,Entire home/apt,276,3,13,2024-01-02,3.61,2,159,13,OSE-STRREG-0007821
842710704051634071,Rental unit in New York,2,bedrooms,2,1,bath,Geo,Manhattan,Midtown,40.76043739676244,-73.96453348,Entire home/apt,299,5,35,2024-01-02,3.57,1,272,35,OSE-STRREG-0000374
1008987937555990345,Rental unit in New York,1, Studio ,1,1,bath,Regina,Manhattan,Upper East Side,40.77070612788718,-73.96006784,Entire home/apt,188,2,7,2024-01-02,3.56,3,55,7,Exempt
1018771987843520425,Rental unit in New York,1,bedroom,1,1,bath,Matthew,Manhattan,Midtown,40.74314559462359,-73.98210364,Entire home/apt,142,4,4,2024-01-02,3.53,2,331,4,Exempt
766655006057705213,Townhouse in Bronx,1,bedroom,1,1.5,shared,Julio,Bronx,Melrose,40.819,-73.914,Private room,99,2,41,2024-01-02,3.53,4,354,41,OSE-STRREG-0000451
895007080264023582,Rental unit in Queens,1,bedroom,1,1,shared,Miad,Queens,Rosedale,40.6568707,-73.7498216,Private room,100,1,17,2024-01-02,3.52,1,195,17,OSE-STRREG-0000424
984819433809681633,Rental unit in Queens,1,bedroom,1,1,bath,Filiz,Queens,Ridgewood,40.7053973,-73.8984818,Private room,62,1,10,2024-01-02,3.45,8,46,10,Exempt
893612274665070055,Rental unit in New York,1,bedroom,1,1,bath,Lilia,Manhattan,East Harlem,40.79693262685519,-73.93365997,Private room,136,3,25,2024-01-02,3.38,1,89,25,OSE-STRREG-0000150
587034845529468111,Townhouse in Queens,1,bedroom,1,1,private,Jake,Queens,Jackson Heights,40.75225,-73.88404,Private room,129,3,70,2024-01-02,3.31,1,59,41,OSE-STRREG-0000151
998131337513068593,Rental unit in Brooklyn,2,bedrooms,3,1,bath,German,Brooklyn,Bedford-Stuyvesant,40.68932326837233,-73.94020992,Entire home/apt,217,3,9,2024-01-02,3.25,2,268,9,Exempt
54318636,Guest suite in Queens,1,bedroom,2,1,private,Marc,Queens,Rosedale,40.65903,-73.73405,Private room,113,1,77,2024-01-02,3.24,2,176,35,OSE-STRREG-0000036
986778683331694713,Rental unit in New York,1,bedroom,3,1,bath,Madison,Manhattan,Chelsea,40.75013944625673,-74.00272135,Entire home/apt,109,1,10,2024-01-02,3.16,2,233,10,Exempt
47900810,Townhouse in Brooklyn,1,bedroom,1,1,private,Mandi,Brooklyn,East Flatbush,40.64078306,-73.9513983,Private room,110,2,111,2024-01-02,3.15,1,84,22,OSE-STRREG-0000385
953391145939365107,Rental unit in New York,1,bedroom,1,1,bath,Monica,Manhattan,Harlem,40.80334401390817,-73.94515816,Entire home/apt,175,3,11,2024-01-02,3.14,1,86,11,OSE-STRREG-0000588
1006068540323632978,Home in Queens,1,bedroom,1,1,bath,Keqing,Queens,College Point,40.780586430337884,-73.8425092,Private room,99,5,7,2024-01-02,3.13,2,264,7,Exempt
